id,type,num_vehicles
734092,['Car'],1
734093,"['Pedalcycle', 'Car']",2
734094,"['Car', 'Car']",2
734095,"['Car', 'Car']",2
734096,"['Pedalcycle', 'Car']",2
734097,"['Car', 'Car']",2
734098,"['Motorcycle', 'Car']",2
734099,"['Pedalcycle', 'Car']",2
734100,['Car'],1
734101,"['Car', 'Car']",2
734102,"['Car', 'Car']",2
734103,"['Car', 'Car']",2
734104,"['Car', 'Car']",2
734105,"['Pedalcycle', 'Motorcycle']",2
734106,['Car'],1
734107,"['Pedalcycle', 'Car']",2
734108,"['Car', 'Car']",2
734109,"['Pedalcycle', 'Car']",2
734110,['Car'],1
734111,"['Pedalcycle', 'Motorcycle']",2
734112,['Car'],1
734113,"['Car', 'Car', 'Heavy_Vehicles']",3
734114,"['Pedalcycle', 'Car']",2
734115,"['Car', 'Car']",2
734116,"['Pedalcycle', 'Car']",2
734117,['Motorcycle'],1
734118,"['Pedalcycle', 'Car']",2
734119,['Car'],1
734120,['Car'],1
734121,['Car'],1
734122,"['Car', 'Car']",2
734123,"['Motorcycle', 'Car']",2
734124,"['Car', 'Car']",2
734125,"['Car', 'Car']",2
734126,['Motorcycle'],1
734127,"['Pedalcycle', 'Car']",2
734128,"['Motorcycle', 'Car']",2
734129,['Motorcycle'],1
734130,"['Motorcycle', 'Car']",2
734131,"['Car', 'Car', 'Car']",3
734132,"['Car', 'Car']",2
734133,"['Car', 'Car']",2
734134,"['Pedalcycle', 'Car']",2
734135,['Car'],1
734136,"['Motorcycle', 'Heavy_Vehicles']",2
734137,"['Car', 'Car']",2
734138,"['Motorcycle', 'Car']",2
734139,['Heavy_Vehicles'],1
734140,"['Pedalcycle', 'Car']",2
734141,['Car'],1
734142,"['Pedalcycle', 'Other']",2
734143,"['Motorcycle', 'Car']",2
734144,"['Car', 'Car']",2
734145,"['Motorcycle', 'Motorcycle']",2
734146,"['Motorcycle', 'Car', 'Car']",3
734147,"['Motorcycle', 'Car']",2
734148,"['Motorcycle', 'Car']",2
734149,['Car'],1
734150,['Car'],1
734151,"['Car', 'Car']",2
734152,"['Car', 'Car']",2
734153,"['Car', 'Car']",2
734154,"['Pedalcycle', 'Car']",2
734155,['Car'],1
734156,"['Pedalcycle', 'Car']",2
734157,['Motorcycle'],1
734158,"['Pedalcycle', 'Other']",2
734159,['Car'],1
734160,"['Motorcycle', 'Car']",2
734161,"['Car', 'Car']",2
734162,"['Motorcycle', 'Car']",2
734163,"['Motorcycle', 'Car']",2
734164,"['Car', 'Car', 'Car']",3
734165,"['Heavy_Vehicles', 'Heavy_Vehicles']",2
734166,['Car'],1
734167,"['Pedalcycle', 'Car']",2
734168,['Motorcycle'],1
734169,['Car'],1
734170,"['Pedalcycle', 'Car']",2
734171,"['Motorcycle', 'Car']",2
734172,"['Car', 'Car', 'Car']",3
734173,"['Pedalcycle', 'Car']",2
734174,"['Car', 'Car', 'Car']",3
734175,['Heavy_Vehicles'],1
734176,"['Car', 'Other']",2
734177,"['Pedalcycle', 'Car']",2
734178,['Car'],1
734179,"['Pedalcycle', 'Car']",2
734180,"['Car', 'Car', 'Car']",3
734181,"['Car', 'Other']",2
734182,"['Car', 'Car']",2
734183,"['Pedalcycle', 'Car']",2
734184,"['Car', 'Car']",2
734185,['Car'],1
734186,"['Car', 'Car']",2
734187,['Car'],1
734188,['Heavy_Vehicles'],1
734189,"['Motorcycle', 'Car']",2
734190,['Car'],1
734191,"['Pedalcycle', 'Car', 'Car']",3
734192,"['Motorcycle', 'Car']",2
734193,"['Car', 'Car']",2
734194,['Car'],1
734195,['Heavy_Vehicles'],1
734196,"['Pedalcycle', 'Car']",2
734197,"['Pedalcycle', 'Car']",2
734198,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car']",7
734199,['Heavy_Vehicles'],1
734200,"['Heavy_Vehicles', 'Heavy_Vehicles']",2
734201,"['Pedalcycle', 'Heavy_Vehicles']",2
734202,"['Pedalcycle', 'Other']",2
734203,"['Pedalcycle', 'Car']",2
734204,['Heavy_Vehicles'],1
734205,"['Pedalcycle', 'Car']",2
734206,"['Pedalcycle', 'Car']",2
734207,"['Pedalcycle', 'Motorcycle']",2
734208,['Car'],1
734209,"['Pedalcycle', 'Car']",2
734210,"['Car', 'Heavy_Vehicles']",2
734211,"['Car', 'Car']",2
734212,"['Car', 'Heavy_Vehicles']",2
734213,"['Pedalcycle', 'Car']",2
734214,"['Motorcycle', 'Car']",2
734215,"['Motorcycle', 'Car']",2
734216,"['Motorcycle', 'Car']",2
734217,['Other'],1
734218,"['Car', 'Car']",2
734219,"['Car', 'Car', 'Car']",3
734220,"['Motorcycle', 'Car']",2
734221,['Heavy_Vehicles'],1
734222,"['Car', 'Car']",2
734223,"['Pedalcycle', 'Car']",2
734224,"['Motorcycle', 'Car']",2
734225,"['Pedalcycle', 'Car']",2
734226,"['Car', 'Car']",2
734227,"['Car', 'Heavy_Vehicles']",2
734228,"['Motorcycle', 'Car']",2
734229,"['Pedalcycle', 'Car']",2
734230,"['Motorcycle', 'Heavy_Vehicles']",2
734231,"['Motorcycle', 'Car']",2
734232,"['Pedalcycle', 'Car']",2
734233,"['Car', 'Car']",2
734234,"['Motorcycle', 'Car']",2
734235,['Car'],1
734236,"['Car', 'Car']",2
734237,"['Car', 'Car']",2
734238,['Other'],1
734239,"['Motorcycle', 'Car']",2
734240,"['Car', 'Car']",2
734241,"['Motorcycle', 'Car']",2
734242,"['Pedalcycle', 'Car']",2
734243,"['Pedalcycle', 'Car']",2
734244,['Motorcycle'],1
734245,['Car'],1
734246,"['Pedalcycle', 'Car']",2
734247,"['Car', 'Car']",2
734248,['Car'],1
734249,"['Car', 'Heavy_Vehicles']",2
734250,"['Pedalcycle', 'Car']",2
734251,"['Motorcycle', 'Car']",2
734252,['Car'],1
734253,"['Motorcycle', 'Car']",2
734254,"['Motorcycle', 'Car']",2
734255,['Motorcycle'],1
734256,['Heavy_Vehicles'],1
734257,['Motorcycle'],1
734258,['Car'],1
734259,"['Car', 'Heavy_Vehicles']",2
734260,"['Pedalcycle', 'Car']",2
734261,"['Motorcycle', 'Car']",2
734262,['Other'],1
734263,['Car'],1
734264,"['Car', 'Heavy_Vehicles']",2
734265,['Car'],1
734266,"['Car', 'Car']",2
734267,"['Motorcycle', 'Car']",2
734268,"['Motorcycle', 'Car']",2
734269,['Car'],1
734270,['Car'],1
734271,['Car'],1
734272,"['Car', 'Car']",2
734273,"['Pedalcycle', 'Car']",2
734274,['Car'],1
734275,['Car'],1
734276,['Car'],1
734277,"['Pedalcycle', 'Car']",2
734278,"['Pedalcycle', 'Motorcycle']",2
734279,"['Pedalcycle', 'Car']",2
734280,"['Car', 'Car']",2
734281,"['Pedalcycle', 'Car']",2
734282,"['Pedalcycle', 'Motorcycle']",2
734283,"['Pedalcycle', 'Car']",2
734284,['Car'],1
734285,"['Motorcycle', 'Car', 'Car']",3
734286,"['Pedalcycle', 'Car']",2
734287,"['Car', 'Car']",2
734288,"['Car', 'Car', 'Car']",3
734289,['Pedalcycle'],1
734290,"['Motorcycle', 'Car']",2
734291,"['Car', 'Car']",2
734292,"['Pedalcycle', 'Car']",2
734293,"['Pedalcycle', 'Car']",2
734294,['Car'],1
734295,"['Motorcycle', 'Car']",2
734296,"['Car', 'Car']",2
734297,"['Car', 'Car']",2
734298,"['Motorcycle', 'Car']",2
734299,"['Pedalcycle', 'Other']",2
734300,"['Car', 'Car']",2
734301,"['Car', 'Car']",2
734302,"['Pedalcycle', 'Car']",2
734303,['Car'],1
734304,"['Motorcycle', 'Car']",2
734305,"['Car', 'Car']",2
734306,"['Pedalcycle', 'Car']",2
734307,['Car'],1
734308,"['Pedalcycle', 'Car']",2
734309,"['Car', 'Car']",2
734310,"['Pedalcycle', 'Pedalcycle']",2
734311,"['Car', 'Other']",2
734312,"['Car', 'Car']",2
734313,['Car'],1
734314,"['Pedalcycle', 'Car']",2
734315,['Other'],1
734316,"['Car', 'Car']",2
734317,"['Motorcycle', 'Car']",2
734318,"['Motorcycle', 'Car']",2
734319,"['Pedalcycle', 'Car', 'Car']",3
734320,['Heavy_Vehicles'],1
734321,"['Car', 'Car']",2
734322,['Car'],1
734323,"['Pedalcycle', 'Car']",2
734324,"['Pedalcycle', 'Car']",2
734325,['Car'],1
734326,['Car'],1
734327,"['Pedalcycle', 'Car']",2
734328,"['Pedalcycle', 'Car']",2
734329,"['Motorcycle', 'Car']",2
734330,"['Pedalcycle', 'Car']",2
734331,"['Pedalcycle', 'Car']",2
734332,"['Motorcycle', 'Car']",2
734333,"['Motorcycle', 'Car']",2
734334,"['Motorcycle', 'Car']",2
734335,"['Pedalcycle', 'Car']",2
734336,"['Car', 'Car']",2
734337,"['Pedalcycle', 'Car']",2
734338,['Pedalcycle'],1
734339,"['Motorcycle', 'Car']",2
734340,"['Motorcycle', 'Car']",2
734341,"['Motorcycle', 'Car']",2
734342,"['Motorcycle', 'Car', 'Car']",3
734343,"['Motorcycle', 'Car']",2
734344,"['Car', 'Car']",2
734345,"['Motorcycle', 'Car']",2
734346,"['Pedalcycle', 'Motorcycle']",2
734347,"['Pedalcycle', 'Car']",2
734348,"['Car', 'Car']",2
734349,"['Pedalcycle', 'Car']",2
734350,"['Car', 'Car']",2
734351,"['Pedalcycle', 'Car', 'Car', 'Car']",4
734352,"['Pedalcycle', 'Motorcycle']",2
734353,"['Car', 'Other']",2
734354,"['Pedalcycle', 'Car']",2
734355,"['Car', 'Car']",2
734356,"['Car', 'Car']",2
734357,"['Car', 'Car']",2
734358,"['Pedalcycle', 'Car']",2
734359,"['Motorcycle', 'Car']",2
734360,"['Motorcycle', 'Car']",2
734361,['Heavy_Vehicles'],1
734362,"['Car', 'Car']",2
734363,"['Car', 'Heavy_Vehicles']",2
734364,"['Motorcycle', 'Car']",2
734365,"['Car', 'Car']",2
734366,"['Pedalcycle', 'Car']",2
734367,['Motorcycle'],1
734368,"['Motorcycle', 'Car', 'Car']",3
734369,"['Pedalcycle', 'Car']",2
734370,['Car'],1
734371,"['Car', 'Car']",2
734372,"['Pedalcycle', 'Car']",2
734373,['Car'],1
734374,['Car'],1
734375,"['Pedalcycle', 'Car']",2
734376,['Motorcycle'],1
734377,"['Car', 'Car']",2
734378,['Car'],1
734379,"['Pedalcycle', 'Car']",2
734380,['Car'],1
734381,"['Pedalcycle', 'Car']",2
734382,"['Motorcycle', 'Car']",2
734383,"['Car', 'Car']",2
734384,"['Motorcycle', 'Heavy_Vehicles']",2
734385,"['Car', 'Car']",2
734386,"['Motorcycle', 'Car']",2
734387,['Car'],1
734388,"['Pedalcycle', 'Car']",2
734389,"['Pedalcycle', 'Motorcycle']",2
734390,"['Car', 'Car']",2
734391,"['Car', 'Car']",2
734392,"['Car', 'Car']",2
734393,"['Car', 'Car']",2
734394,['Car'],1
734395,"['Motorcycle', 'Car']",2
734396,"['Pedalcycle', 'Car']",2
734397,"['Pedalcycle', 'Car']",2
734398,"['Car', 'Car']",2
734399,"['Car', 'Car']",2
734400,['Pedalcycle'],1
734401,"['Car', 'Car', 'Car']",3
734402,"['Car', 'Car', 'Car']",3
734403,"['Car', 'Car']",2
734404,['Car'],1
734405,"['Car', 'Car']",2
734406,"['Car', 'Car']",2
734407,"['Pedalcycle', 'Car']",2
734408,"['Motorcycle', 'Car']",2
734409,"['Motorcycle', 'Car']",2
734410,['Other'],1
734411,['Motorcycle'],1
734412,"['Motorcycle', 'Car']",2
734413,"['Car', 'Car']",2
734414,"['Pedalcycle', 'Car']",2
734415,['Car'],1
734416,['Car'],1
734417,"['Car', 'Car']",2
734418,"['Pedalcycle', 'Car']",2
734419,"['Motorcycle', 'Car']",2
734420,"['Car', 'Other']",2
734421,"['Motorcycle', 'Car']",2
734422,"['Car', 'Car']",2
734423,"['Car', 'Car', 'Car']",3
734424,"['Car', 'Heavy_Vehicles']",2
734425,"['Pedalcycle', 'Car']",2
734426,"['Car', 'Car']",2
734427,"['Motorcycle', 'Car']",2
734428,"['Pedalcycle', 'Car']",2
734429,"['Pedalcycle', 'Car']",2
734430,['Car'],1
734431,"['Car', 'Car', 'Car']",3
734432,"['Pedalcycle', 'Car']",2
734433,"['Pedalcycle', 'Car']",2
734434,"['Motorcycle', 'Car']",2
734435,"['Car', 'Other']",2
734436,"['Car', 'Car', 'Heavy_Vehicles']",3
734437,"['Motorcycle', 'Car']",2
734438,['Car'],1
734439,['Motorcycle'],1
734440,['Car'],1
734441,['Car'],1
734442,"['Pedalcycle', 'Car']",2
734443,"['Car', 'Car']",2
734444,"['Motorcycle', 'Car']",2
734445,['Car'],1
734446,"['Motorcycle', 'Car']",2
734447,"['Car', 'Car']",2
734448,"['Pedalcycle', 'Car']",2
734449,['Motorcycle'],1
734450,"['Pedalcycle', 'Car']",2
734451,"['Motorcycle', 'Car']",2
734452,"['Car', 'Car', 'Car']",3
734453,"['Motorcycle', 'Car']",2
734454,['Car'],1
734455,['Heavy_Vehicles'],1
734456,"['Pedalcycle', 'Car']",2
734457,"['Car', 'Car']",2
734458,['Car'],1
734459,['Car'],1
734460,"['Car', 'Car']",2
734461,"['Motorcycle', 'Car']",2
734462,"['Motorcycle', 'Car', 'Car']",3
734463,['Car'],1
734464,"['Car', 'Car']",2
734465,['Car'],1
734466,['Car'],1
734467,"['Motorcycle', 'Car']",2
734468,"['Car', 'Car']",2
734469,['Car'],1
734470,"['Car', 'Car', 'Car', 'Car']",4
734471,"['Car', 'Car']",2
734472,"['Car', 'Car']",2
734473,"['Pedalcycle', 'Car']",2
734474,"['Car', 'Heavy_Vehicles']",2
734475,"['Motorcycle', 'Car']",2
734476,"['Car', 'Car']",2
734477,"['Car', 'Car']",2
734478,"['Car', 'Car']",2
734479,['Car'],1
734480,['Car'],1
734481,['Car'],1
734482,"['Pedalcycle', 'Car']",2
734483,"['Car', 'Car']",2
734484,"['Car', 'Car']",2
734485,['Car'],1
734486,['Car'],1
734487,"['Car', 'Car', 'Car']",3
734488,"['Car', 'Car']",2
734489,"['Car', 'Car', 'Car']",3
734490,"['Car', 'Car']",2
734491,"['Pedalcycle', 'Car']",2
734492,"['Motorcycle', 'Car']",2
734493,['Car'],1
734494,"['Car', 'Car']",2
734495,"['Motorcycle', 'Car']",2
734496,"['Pedalcycle', 'Motorcycle']",2
734497,"['Motorcycle', 'Car']",2
734498,"['Car', 'Heavy_Vehicles']",2
734499,"['Car', 'Car']",2
734500,"['Pedalcycle', 'Car']",2
734501,"['Car', 'Car']",2
734502,"['Car', 'Car']",2
734503,"['Pedalcycle', 'Car']",2
734504,"['Car', 'Car', 'Car', 'Car']",4
734505,"['Pedalcycle', 'Car']",2
734506,"['Car', 'Car']",2
734507,"['Pedalcycle', 'Heavy_Vehicles']",2
734508,"['Motorcycle', 'Car']",2
734509,"['Pedalcycle', 'Car']",2
734510,['Motorcycle'],1
734511,['Heavy_Vehicles'],1
734512,['Car'],1
734513,"['Car', 'Car']",2
734514,['Car'],1
734515,['Car'],1
734516,['Car'],1
734517,"['Car', 'Car']",2
734518,"['Pedalcycle', 'Car']",2
734519,['Car'],1
734520,"['Car', 'Car', 'Car', 'Car']",4
734521,"['Car', 'Car']",2
734522,['Car'],1
734523,"['Car', 'Car']",2
734524,"['Car', 'Car', 'Car']",3
734525,"['Motorcycle', 'Car']",2
734526,['Motorcycle'],1
734527,['Car'],1
734528,"['Car', 'Car']",2
734529,"['Car', 'Car']",2
734530,['Car'],1
734531,"['Pedalcycle', 'Car']",2
734532,"['Motorcycle', 'Car']",2
734533,"['Car', 'Car']",2
734534,['Car'],1
734535,"['Motorcycle', 'Car', 'Car']",3
734536,['Car'],1
734537,"['Pedalcycle', 'Motorcycle', 'Car']",3
734538,"['Motorcycle', 'Car']",2
734539,"['Car', 'Car']",2
734540,"['Motorcycle', 'Car']",2
734541,"['Pedalcycle', 'Car']",2
734542,"['Pedalcycle', 'Car']",2
734543,"['Car', 'Car', 'Car']",3
734544,['Car'],1
734545,"['Car', 'Car']",2
734546,"['Car', 'Car']",2
734547,['Pedalcycle'],1
734548,['Car'],1
734549,"['Pedalcycle', 'Heavy_Vehicles']",2
734550,"['Car', 'Car']",2
734551,['Car'],1
734552,"['Car', 'Car']",2
734553,"['Car', 'Car', 'Car', 'Car']",4
734554,"['Car', 'Car']",2
734555,"['Pedalcycle', 'Car']",2
734556,"['Car', 'Car']",2
734557,"['Car', 'Car']",2
734558,"['Car', 'Car']",2
734559,"['Motorcycle', 'Car']",2
734560,['Car'],1
734561,"['Car', 'Car']",2
734562,"['Pedalcycle', 'Car']",2
734563,"['Pedalcycle', 'Car']",2
734564,"['Car', 'Car']",2
734565,"['Car', 'Car']",2
734566,"['Pedalcycle', 'Car']",2
734567,"['Car', 'Car']",2
734568,"['Car', 'Car']",2
734569,"['Car', 'Car']",2
734570,"['Car', 'Car']",2
734571,"['Pedalcycle', 'Car']",2
734572,"['Pedalcycle', 'Motorcycle']",2
734573,"['Car', 'Car']",2
734574,['Car'],1
734575,"['Motorcycle', 'Heavy_Vehicles']",2
734576,['Car'],1
734577,"['Car', 'Car']",2
734578,"['Car', 'Car']",2
734579,"['Car', 'Car', 'Heavy_Vehicles']",3
734580,"['Motorcycle', 'Car']",2
734581,"['Car', 'Car']",2
734582,"['Motorcycle', 'Car']",2
734583,['Heavy_Vehicles'],1
734584,"['Car', 'Car']",2
734585,"['Pedalcycle', 'Car']",2
734586,"['Car', 'Car']",2
734587,"['Motorcycle', 'Car']",2
734588,"['Car', 'Car']",2
734589,"['Car', 'Car']",2
734590,"['Motorcycle', 'Car']",2
734591,"['Car', 'Car']",2
734592,"['Motorcycle', 'Car']",2
734593,"['Car', 'Car']",2
734594,"['Pedalcycle', 'Car']",2
734595,"['Car', 'Other']",2
734596,"['Car', 'Car']",2
734597,"['Pedalcycle', 'Car']",2
734598,['Car'],1
734599,"['Pedalcycle', 'Car']",2
734600,"['Car', 'Car']",2
734601,['Car'],1
734602,"['Car', 'Car']",2
734603,"['Car', 'Car']",2
734604,"['Pedalcycle', 'Car']",2
734605,"['Motorcycle', 'Car']",2
734606,"['Motorcycle', 'Car']",2
734607,"['Car', 'Car']",2
734608,"['Pedalcycle', 'Car']",2
734609,['Car'],1
734610,"['Car', 'Car']",2
734611,['Car'],1
734612,"['Motorcycle', 'Car']",2
734613,"['Car', 'Car']",2
734614,"['Pedalcycle', 'Car']",2
734615,"['Car', 'Heavy_Vehicles']",2
734616,"['Car', 'Car']",2
734617,"['Car', 'Car']",2
734618,['Car'],1
734619,"['Pedalcycle', 'Car']",2
734620,"['Pedalcycle', 'Motorcycle']",2
734621,"['Car', 'Car']",2
734622,"['Car', 'Car']",2
734623,"['Car', 'Car']",2
734624,['Motorcycle'],1
734625,"['Car', 'Car']",2
734626,"['Motorcycle', 'Car']",2
734627,['Heavy_Vehicles'],1
734628,"['Heavy_Vehicles', 'Heavy_Vehicles']",2
734629,"['Motorcycle', 'Car']",2
734630,"['Pedalcycle', 'Other']",2
734631,"['Car', 'Car']",2
734632,"['Car', 'Car']",2
734633,"['Car', 'Car', 'Car']",3
734634,"['Car', 'Car', 'Car']",3
734635,"['Motorcycle', 'Car']",2
734636,['Car'],1
734637,"['Motorcycle', 'Car']",2
734638,"['Motorcycle', 'Car']",2
734639,"['Car', 'Car']",2
734640,"['Motorcycle', 'Car']",2
734641,"['Motorcycle', 'Car']",2
734642,"['Motorcycle', 'Car']",2
734643,"['Pedalcycle', 'Car']",2
734644,"['Car', 'Car']",2
734645,"['Motorcycle', 'Car']",2
734646,"['Motorcycle', 'Car']",2
734647,['Car'],1
734648,"['Motorcycle', 'Car']",2
734649,"['Car', 'Car']",2
734650,"['Car', 'Car']",2
734651,"['Motorcycle', 'Car']",2
734652,['Pedalcycle'],1
734653,"['Pedalcycle', 'Car']",2
734654,"['Pedalcycle', 'Car']",2
734655,"['Pedalcycle', 'Car']",2
734656,"['Motorcycle', 'Car']",2
734657,"['Motorcycle', 'Car']",2
734658,"['Car', 'Car']",2
734659,"['Pedalcycle', 'Car']",2
734660,"['Motorcycle', 'Car']",2
734661,"['Car', 'Car']",2
734662,"['Pedalcycle', 'Car']",2
734663,['Heavy_Vehicles'],1
734664,"['Car', 'Car']",2
734665,"['Car', 'Car']",2
734666,"['Car', 'Car']",2
734667,"['Pedalcycle', 'Car']",2
734668,"['Pedalcycle', 'Car']",2
734669,"['Pedalcycle', 'Car']",2
734670,"['Car', 'Car']",2
734671,"['Car', 'Car']",2
734672,['Car'],1
734673,"['Motorcycle', 'Car']",2
734674,['Car'],1
734675,['Car'],1
734676,"['Pedalcycle', 'Car']",2
734677,"['Pedalcycle', 'Car']",2
734678,"['Motorcycle', 'Motorcycle', 'Car']",3
734679,['Pedalcycle'],1
734680,"['Car', 'Car']",2
734681,['Heavy_Vehicles'],1
734682,"['Pedalcycle', 'Car']",2
734683,['Car'],1
734684,['Car'],1
734685,"['Car', 'Heavy_Vehicles']",2
734686,['Car'],1
734687,"['Car', 'Car']",2
734688,"['Pedalcycle', 'Pedalcycle']",2
734689,"['Car', 'Car']",2
734690,"['Motorcycle', 'Car']",2
734691,['Car'],1
734692,['Car'],1
734693,"['Motorcycle', 'Car']",2
734694,['Car'],1
734695,"['Motorcycle', 'Car']",2
734696,"['Pedalcycle', 'Car']",2
734697,"['Pedalcycle', 'Car']",2
734698,"['Pedalcycle', 'Other']",2
734699,['Car'],1
734700,['Car'],1
734701,"['Pedalcycle', 'Car']",2
734702,"['Motorcycle', 'Car']",2
734703,"['Car', 'Other']",2
734704,"['Motorcycle', 'Car']",2
734705,"['Pedalcycle', 'Motorcycle']",2
734706,"['Car', 'Car']",2
734707,"['Car', 'Car']",2
734708,"['Car', 'Heavy_Vehicles']",2
734709,"['Motorcycle', 'Car']",2
734710,['Car'],1
734711,"['Car', 'Car']",2
734712,['Car'],1
734713,"['Car', 'Car']",2
734714,['Car'],1
734715,['Car'],1
734716,"['Motorcycle', 'Car']",2
734717,"['Pedalcycle', 'Car']",2
734718,"['Car', 'Heavy_Vehicles']",2
734719,"['Car', 'Car', 'Car']",3
734720,['Car'],1
734721,"['Car', 'Car']",2
734722,"['Pedalcycle', 'Car']",2
734723,"['Car', 'Car']",2
734724,['Pedalcycle'],1
734725,['Heavy_Vehicles'],1
734726,"['Pedalcycle', 'Car']",2
734727,"['Motorcycle', 'Car']",2
734728,"['Motorcycle', 'Car']",2
734729,"['Car', 'Car', 'Car']",3
734730,['Car'],1
734731,['Pedalcycle'],1
734732,['Car'],1
734733,"['Car', 'Car', 'Car']",3
734734,"['Car', 'Heavy_Vehicles']",2
734735,['Car'],1
734736,['Car'],1
734737,"['Pedalcycle', 'Car']",2
734738,"['Car', 'Car']",2
734739,"['Car', 'Car']",2
734740,"['Pedalcycle', 'Car']",2
734741,"['Motorcycle', 'Car']",2
734742,"['Car', 'Car']",2
734743,"['Car', 'Car']",2
734744,"['Motorcycle', 'Car']",2
734745,"['Car', 'Car']",2
734746,"['Car', 'Car']",2
734747,['Car'],1
734748,"['Motorcycle', 'Car']",2
734749,"['Car', 'Car']",2
734750,"['Car', 'Car', 'Car']",3
734751,"['Motorcycle', 'Car']",2
734752,"['Motorcycle', 'Car']",2
734753,"['Motorcycle', 'Car']",2
734754,"['Motorcycle', 'Car']",2
734755,['Heavy_Vehicles'],1
734756,"['Car', 'Car']",2
734757,"['Car', 'Car']",2
734758,"['Car', 'Car']",2
734759,"['Motorcycle', 'Car', 'Car']",3
734760,"['Car', 'Car']",2
734761,"['Car', 'Car']",2
734762,"['Car', 'Car']",2
734763,"['Pedalcycle', 'Car']",2
734764,"['Pedalcycle', 'Car']",2
734765,"['Pedalcycle', 'Car']",2
734766,['Car'],1
734767,['Car'],1
734768,['Motorcycle'],1
734769,"['Motorcycle', 'Car']",2
734770,['Motorcycle'],1
734771,"['Pedalcycle', 'Car']",2
734772,"['Car', 'Car', 'Car']",3
734773,"['Pedalcycle', 'Car']",2
734774,"['Motorcycle', 'Car']",2
734775,"['Motorcycle', 'Car']",2
734776,"['Motorcycle', 'Car']",2
734777,"['Pedalcycle', 'Car']",2
734778,"['Pedalcycle', 'Car']",2
734779,"['Pedalcycle', 'Car']",2
734780,['Car'],1
734781,"['Car', 'Car']",2
734782,['Car'],1
734783,"['Pedalcycle', 'Car']",2
734784,"['Car', 'Car']",2
734785,['Car'],1
734786,"['Car', 'Heavy_Vehicles']",2
734787,"['Car', 'Car', 'Other']",3
734788,"['Motorcycle', 'Car']",2
734789,['Car'],1
734790,['Car'],1
734791,"['Car', 'Heavy_Vehicles']",2
734792,"['Pedalcycle', 'Car']",2
734793,"['Car', 'Car']",2
734794,"['Car', 'Car']",2
734795,"['Car', 'Car']",2
734796,"['Motorcycle', 'Car']",2
734797,"['Car', 'Car']",2
734798,"['Motorcycle', 'Car']",2
734799,['Car'],1
734800,['Car'],1
734801,['Motorcycle'],1
734802,"['Motorcycle', 'Car']",2
734803,"['Motorcycle', 'Car']",2
734804,"['Motorcycle', 'Heavy_Vehicles']",2
734805,"['Car', 'Car']",2
734806,['Car'],1
734807,['Car'],1
734808,['Motorcycle'],1
734809,"['Car', 'Car']",2
734810,"['Car', 'Heavy_Vehicles']",2
734811,['Car'],1
734812,"['Motorcycle', 'Car']",2
734813,"['Pedalcycle', 'Car']",2
734814,"['Car', 'Heavy_Vehicles']",2
734815,['Car'],1
734816,"['Car', 'Car']",2
734817,"['Car', 'Car']",2
734818,"['Pedalcycle', 'Pedalcycle']",2
734819,['Car'],1
734820,"['Motorcycle', 'Car']",2
734821,"['Pedalcycle', 'Car']",2
734822,"['Pedalcycle', 'Car']",2
734823,"['Car', 'Car']",2
734824,"['Motorcycle', 'Car']",2
734825,"['Car', 'Car']",2
734826,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car']",8
734827,['Motorcycle'],1
734828,"['Car', 'Car']",2
734829,['Car'],1
734830,"['Car', 'Car']",2
734831,['Car'],1
734832,"['Car', 'Car']",2
734833,['Motorcycle'],1
734834,['Car'],1
734835,"['Car', 'Car', 'Other']",3
734836,['Car'],1
734837,"['Pedalcycle', 'Car']",2
734838,['Motorcycle'],1
734839,"['Car', 'Car']",2
734840,"['Car', 'Car']",2
734841,"['Pedalcycle', 'Car']",2
734842,['Car'],1
734843,"['Motorcycle', 'Car']",2
734844,"['Pedalcycle', 'Car']",2
734845,"['Car', 'Other']",2
734846,"['Pedalcycle', 'Car']",2
734847,"['Motorcycle', 'Car']",2
734848,"['Pedalcycle', 'Car']",2
734849,['Car'],1
734850,"['Car', 'Car']",2
734851,"['Pedalcycle', 'Car']",2
734852,"['Car', 'Car']",2
734853,"['Car', 'Car']",2
734854,"['Motorcycle', 'Car']",2
734855,"['Motorcycle', 'Car']",2
734856,"['Car', 'Heavy_Vehicles']",2
734857,"['Car', 'Car']",2
734858,"['Car', 'Car']",2
734859,['Car'],1
734860,['Pedalcycle'],1
734861,"['Pedalcycle', 'Heavy_Vehicles']",2
734862,['Car'],1
734863,"['Car', 'Heavy_Vehicles']",2
734864,"['Car', 'Car', 'Car', 'Car']",4
734865,"['Pedalcycle', 'Heavy_Vehicles']",2
734866,"['Car', 'Car']",2
734867,"['Car', 'Car', 'Car']",3
734868,"['Car', 'Car', 'Heavy_Vehicles']",3
734869,"['Motorcycle', 'Car']",2
734870,['Car'],1
734871,"['Car', 'Car']",2
734872,['Car'],1
734873,"['Motorcycle', 'Car']",2
734874,"['Pedalcycle', 'Car']",2
